sno,aff_no_school_code,state_district,school_head_name,address,website
460,"Aff. No. :1631507
Sch. Code:23722","State : PUNJAB
District : FATEHGARH SAHIB",Senior Secondary Level,"Name : LADY LRD PUBLIC SCHOOL
Head/Principal Name: Achint Kaur Sandhu","Address : GRAND TRUNK ROAD, NASRALI, MANDI GOBINDGARH
Website : https://ladylrdschool.com/"
461,"Aff. No. :1631570
Sch. Code:23803","State : PUNJAB
District : FATEHGARH SAHIB",Secondary Level,"Name : GARDEN VALLEY INTERNATIONAL SCHOOL
Head/Principal Name: Manjit Kaur","Address : VILLAGE KOTLA BAJWARA , CHANDIGARH BY PASS ROAD SIRHIND , DISTT.FATEHGARH SAHIB
Website : https://www.gvissirhind.in"
462,"Aff. No. :1631215
Sch. Code:21202","State : PUNJAB
District : FATEHGARH SAHIB",Secondary Level,"Name : SACRED HEART PUBLIC SCHOOL
Head/Principal Name: RAVINDER KAUR","Address : V.P.O. NABIPUR, BUS STAND, SADHUGARH, DISTT. FATEHGARH SAHIB.
Website : www.sarcedheartpublicschool.in"
463,"Aff. No. :1631164
Sch. Code:21296","State : PUNJAB
District : FATEHGARH SAHIB",Secondary Level,"Name : LORDS INTERNATIONAL SCHOOL
Head/Principal Name: Rohini Bruce","Address : LORDS INTERNATIONAL SCHOOL, COL GURMEL SINGH JAGIRDAR ESTATE, BHAMARSI BULAND
Website : https://sites.google.com/view/lordsintschool/"
464,"Aff. No. :1631291
Sch. Code:21280","State : PUNJAB
District : FATEHGARH SAHIB",Senior Secondary Level,"Name : DIYA INTERNATIONAL SCHOOL, MANDI GOBINDGARH
Head/Principal Name: MEENAKSHI SHARMA","Address : SECTOR 9 RAM NAGAR NEAR GRAIN MARKET
Website : www.diyaschool.in"
465,"Aff. No. :1631325
Sch. Code:21365","State : PUNJAB
District : FATEHGARH SAHIB",Senior Secondary Level,"Name : GARDEN VALLEY INTERNATIONAL SCHOOL
Head/Principal Name: Jaskiran Kaur","Address : VILLAGE BAINA BULAND,
Website : www.gvisamloh.in"
466,"Aff. No. :1631344
Sch. Code:21386","State : PUNJAB
District : FATEHGARH SAHIB",Senior Secondary Level,"Name : GARDEN VALLEY INTERNATIONAL SCHOOL
Head/Principal Name: NAMITA CHAUHAN","Address : VILLAGE SAMPLI, SAMPLA ROAD, NEAR UNIVERSITY COLLEGE, CHUNNI KALAN
Website : www.gvischunni.in"
467,"Aff. No. :1631418
Sch. Code:23621","State : PUNJAB
District : FATEHGARH SAHIB",Senior Secondary Level,"Name : SACRED HEART SCHOOL
Head/Principal Name: AMARPREET KAUR","Address : BHAIRONPUR , DISTT FATEHGARH SAHIB
Website : http://www.sacredheartfgs.net/"
468,"Aff. No. :1640001
Sch. Code:24502","State : PUNJAB
District : FATEHGARH SAHIB",Senior Secondary Level,"Name : JAWAHAR NAVODAYA VIDYALAYA
Head/Principal Name: Shephali singh","Address : V P O FAROUR NEAR KHOMAN KALAN DISTT FATEHGARH SAHIB PUNJAB
Website : https://navodaya.gov.in/nvs/nvs-school/FatehgarhSahib/en/hom"
469,"Aff. No. :1631602
Sch. Code:23931","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : COTTONWOOD INTERNATIONAL SCHOOL
Head/Principal Name: TRIDEEP TALWAR","Address : VILLAGE MANSOOR DEVA, TEHSIL ZIRA, FEROZEPUR
Website : https://cwszira.in/index.html"
470,"Aff. No. :1640009
Sch. Code:24510","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : PM SHRI SCHOOL JAWAHAR NAVODAYA VIDYALAYA
Head/Principal Name: SWARNJEET KAUR NIJJER","Address : P.O. MAHIANWAL KALAN TEH ZIRA (KALAN RATTOP) DISTT. FEROZEPUR PUNJAB
Website : www.jnvferozepur.org.in"
471,"Aff. No. :1670003
Sch. Code:24030","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : GOVT. BIS ADARSH SR SEC SCHOOL
Head/Principal Name: RAVINDER KAUR","Address : HARDASA, DISTT FEROZEPUR-142050
Website : www.adarshschoolhardasa.com"
472,"Aff. No. :1680007
Sch. Code:20055","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : ARMY PUBLIC SCHOOL
Head/Principal Name: Nirdosh Rana","Address : FAZILKA CANTT, DISTT FEROZEPUR, PUNJAB
Website : https://apsfazilka.ac.in/"
473,"Aff. No. :1680008
Sch. Code:20064","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : ARMY PUBLIC SCHOOL
Head/Principal Name: Abhay Kumar Ojha","Address : HOSPITAL ROAD, FEROZPUR CANTT, PUNJAB
Website : www.apsferozepur.com"
474,"Aff. No. :1631377
Sch. Code:23634","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : MANAVTA PUBLIC SENIOR SECONDARY SCHOOL FEROZEPUR
Head/Principal Name: SAPNA DHAWAN","Address : BEHIND MODI MILL FEROZEPUR CITY
Website : www.manavtapublicschool.co.in"
