sno,aff_no_school_code,state_district,school_head_name,address,website
356,"Aff. No. :531653
Sch. Code:41630","State : HARYANA
District : JIND",Secondary Level,"Name : R D PUBLIC SCHOOL
Head/Principal Name: MANORAMA SHARMA","Address : VPO RADHANA
Website :"
357,"Aff. No. :531655
Sch. Code:41629","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SRI CHAITANYA TECHNO SCHOOL
Head/Principal Name: GEETA RANI","Address : VPO IGRAH BHIWANI ROAD, JIND HARYANA
Website : http://www.srichaitanyatechnoschooljind.net/"
358,"Aff. No. :531643
Sch. Code:41616","State : HARYANA
District : JIND",Senior Secondary Level,"Name : RISHIKUL PUBLIC SR. SEC. SCHOOL, NARWANA ROAD,JIND
Head/Principal Name: RAJEEV GILL","Address : NARWANA ROAD NEAR RADHA SOAMI SATSANG BHAWAN JIND
Website :"
359,"Aff. No. :531494
Sch. Code:41469","State : HARYANA
District : JIND",Senior Secondary Level,"Name : RISHIKUL SR. SEC. SCHOOL
Head/Principal Name: DHARMENDER SINGH","Address : VPO-JULANA
Website : http://www.bpsmeham.com"
360,"Aff. No. :531496
Sch. Code:41472","State : HARYANA
District : JIND",Senior Secondary Level,"Name : VARDEY DEVI COSMO PUBLIC SENIOR SECONDARY SCHOOL
Head/Principal Name: Satish Kumar","Address : VPO BRAHMANWAS
Website : www.vdcps.org.in"
361,"Aff. No. :531467
Sch. Code:41445","State : HARYANA
District : JIND",Senior Secondary Level,"Name : VEDANTA INTERNATIONAL SCHOOL
Head/Principal Name: VEENA DARA","Address : KALODA KHURD VPO AMARGARH TEH. NARWANA
Website : http://www.vdischools.com"
362,"Aff. No. :531604
Sch. Code:41583","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SMR INTERNATIONAL SCHOOL
Head/Principal Name: VIJAY GAUR","Address : VILLAGE- AFTABGARH,ASSANDH ROAD, SAFIDON-126112, DISTT JIND HARYANA.
Website : http://smrians.in/"
363,"Aff. No. :531589
Sch. Code:41562","State : HARYANA
District : JIND",Senior Secondary Level,"Name : HARSH INTERNATIONAL SCHOOL
Head/Principal Name: sunita dhanda","Address : 8TH MILE STONE, HANSI ROAD, VILLAGE RAJPURA
Website : www.harshinternationalschool.com"
364,"Aff. No. :531619
Sch. Code:41618","State : HARYANA
District : JIND",Secondary Level,"Name : SKYPATH GLOBAL SCHOOL
Head/Principal Name: ANITA DHAYAL","Address : VILL KARSINDHU
Website : www.skypathglobalschool.in"
365,"Aff. No. :531570
Sch. Code:41550","State : HARYANA
District : JIND",Senior Secondary Level,"Name : DALAMWALA PUBLIC SCHOOL
Head/Principal Name: SANGEETA SHARMA","Address : VPO. DALAMWALA JIND
Website : https://www.dalamwalapublicschool.com"
366,"Aff. No. :531586
Sch. Code:41569","State : HARYANA
District : JIND",Senior Secondary Level,"Name : G.D. GOENKA PUBLIC SCHOOL JIND
Head/Principal Name: NIDHI SAINI","Address : V.P.O. AMARHERI, OPP. RAJA KI KOTHI, AMARHERI ROAD, JIND
Website : www.gdgoenkajind.edu.in"
367,"Aff. No. :531549
Sch. Code:41521","State : HARYANA
District : JIND",Secondary Level,"Name : DPS GOSAIN KHERA, JIND (HARYANA)
Head/Principal Name: POOJA","Address : VILLAGE-GOSAIN KHERA POST OFFICE- SAMLO KALAN, TEH-JULANA, DISTT.-JIND, PIN CODE- 126114
Website : http://www.dpsgosainkhera.in/"
368,"Aff. No. :531545
Sch. Code:41529","State : HARYANA
District : JIND",Secondary Level,"Name : ARYAVART PUBLIC SCHOOL
Head/Principal Name: Nisha Pundir","Address : NEAR BUS STAND
Website : https://aps.org.in/"
369,"Aff. No. :531440
Sch. Code:41426","State : HARYANA
District : JIND",Senior Secondary Level,"Name : F.S. CONVENT SCHOOL, PILLU KHERA
Head/Principal Name: JATIN GARG","Address : PILLUKHERA
Website : http://www.fsconventschoolm.com"
370,"Aff. No. :531420
Sch. Code:41396","State : HARYANA
District : JIND",Senior Secondary Level,"Name : GOPAL VIDYA MANDIR SR.SEC. SCHOOL, JIND
Head/Principal Name: AJAY KUMAR","Address : GOPAL NAGAR BHIWANI ROAD JIND
Website : www.gvmjind.com"
371,"Aff. No. :531424
Sch. Code:41402","State : HARYANA
District : JIND",Secondary Level,"Name : JAI HIND PUBLIC SCHOOL
Head/Principal Name: SONIA RANI","Address : VILLAGE BRAH KALAN - SUNDERPUR POST OFFICE KHARAK RAMJI
Website : www.jaihindschool.com"
372,"Aff. No. :531318
Sch. Code:41296","State : HARYANA
District : JIND",Senior Secondary Level,"Name : DOON PUBLIC SCHOOL
Head/Principal Name: RANI DEVI","Address : NH65 NARWANA KAITHAL ROAD NEAR HATHO BUS STAND, NARWANA
Website : www.doonpublicschoolnrw.com"
373,"Aff. No. :531356
Sch. Code:41332","State : HARYANA
District : JIND",Senior Secondary Level,"Name : TAKSHISHILA INTERNATIONAL SCHOOL
Head/Principal Name: Indrasen Yadav","Address : VPO. BHAMBHEWA
Website : www.takshila.edu.in"
374,"Aff. No. :531103
Sch. Code:41052","State : HARYANA
District : JIND",Senior Secondary Level,"Name : DELHI PUBLIC SCHOOL
Head/Principal Name: RANI JAISWAL","Address : VILL-LOHCHAB, 10TH MILESTONE, SAFIDON ROAD, JIND,126 110
Website : www.dpsjind.org"
375,"Aff. No. :531111
Sch. Code:41083","State : HARYANA
District : JIND",Senior Secondary Level,"Name : AADHARSHILA PUBLIC SCHOOL, JIND
Head/Principal Name: SATVIR SINGH GAHLAWAT","Address : NEW BYPASS, SAFIDON ROAD, JIND, HARYANA
Website : www.aadharshilajind.com"
376,"Aff. No. :531138
Sch. Code:41105","State : HARYANA
District : JIND",Senior Secondary Level,"Name : OXFORD PUBLIC SCHOOL, KHERI TALODA
Head/Principal Name: SHRIPAL","Address : VILL. KHERI TALODA P.O. JAMANI DISTT. JIND
Website : www.oxfordpillukhera.org"
377,"Aff. No. :531155
Sch. Code:41167","State : HARYANA
District : JIND",Secondary Level,"Name : NAV DURGA PUBLIC SCHOOL
Head/Principal Name: Vipul Sharma","Address : ASSANDH ROAD, VILLAGE RODH, TEHSIL SAFIDON DISTT JIND
Website : www.ndpssafidon.com"
378,"Aff. No. :530986
Sch. Code:40941","State : HARYANA
District : JIND",Senior Secondary Level,"Name : METIS PUBLIC SCHOOL
Head/Principal Name: JOGINDER SINGH","Address : VILL ANTA
Website : www.metisgroups.com"
379,"Aff. No. :530999
Sch. Code:40983","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SHRI LAJJA RAM BASHESAR DASS GURUKUL VIDYAPEETH
Head/Principal Name: Seema","Address : TIRATH PANDU PINDARA
Website : www.jindgurukul.in"
380,"Aff. No. :531035
Sch. Code:40990","State : HARYANA
District : JIND",Senior Secondary Level,"Name : NEW PRAGATI SENIOR SECONDARY SCHOOL
Head/Principal Name: LAJWANTI","Address : DAHOLA ( JIND ) PIN-132134
Website : www.npsdahola.com"
381,"Aff. No. :531049
Sch. Code:41074","State : HARYANA
District : JIND",Senior Secondary Level,"Name : WOODSTOCK PUBLIC SCHOOL
Head/Principal Name: Sukeerti Sharma","Address : VILLAGE- ASHRAFGARH, DISTT. JIND
Website : www.woodstockschooljind.com"
382,"Aff. No. :531050
Sch. Code:41122","State : HARYANA
District : JIND",Senior Secondary Level,"Name : MAHARAJA AGGARSAIN GIRLS SENIOR SECONDARY SCHOOL
Head/Principal Name: RITA ARORA","Address : SCHEME NO. 5, GANDHI NAGAR, JIND
Website : www.magsssjind.com"
383,"Aff. No. :530892
Sch. Code:40861","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SUPREME SR. SEC. SCHOOL
Head/Principal Name: NAVEEN KUMAR","Address : EKTA NAGAR, SAFIDON ROAD
Website : www.supremesrsec.com"
384,"Aff. No. :530794
Sch. Code:40766","State : HARYANA
District : JIND",Senior Secondary Level,"Name : INDUS PUBLIC SCHOOL
Head/Principal Name: Jyoti Saini","Address : V.P.O. PILLU KHERA MANDI,
Website : www.ipspillukhera.edu.in"
385,"Aff. No. :530796
Sch. Code:40770","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PIONEER SECONDARY SCHOOL,SINGHPURA
Head/Principal Name: RAKESH KUMAR","Address : P.O. SAFIDON DISTT. JIND(HARYANA)
Website : www.pioneerschoolsafidon.com"
386,"Aff. No. :530805
Sch. Code:40779","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SIR CHOTTU RAM SENIOR SECONDARY SCHOOL,
Head/Principal Name: Raj Kumari","Address : V.P.O GOHIYAN TEH. ALEWA DISTT. JIND.
Website :"
387,"Aff. No. :530835
Sch. Code:41081","State : HARYANA
District : JIND",Senior Secondary Level,"Name : S.P MEMORIAL HIGH SCHOOL JIND
Head/Principal Name: Surender Sharma","Address : JULANI ROAD, JIND JUNCTION
Website : WWW.SPMEMORIAL.COM"
388,"Aff. No. :530670
Sch. Code:40647","State : HARYANA
District : JIND",Senior Secondary Level,"Name : ADI SANKARACHARYA CONVENT PULBIC SCHOOL
Head/Principal Name: JITENDER KUMAR","Address : JIND ROAD SAFIDON, DIST- JIND HARYANA-126112
Website : https://ascps.co.in"
389,"Aff. No. :530692
Sch. Code:40670","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SHIV SENIOR SECONDARY SCHOOL
Head/Principal Name: Savita Rathee","Address : VPO. GATANLI, JIND, TEHSIL JULANA
Website : www.shivschool.net"
390,"Aff. No. :530615
Sch. Code:40596","State : HARYANA
District : JIND",Senior Secondary Level,"Name : MRCR PUBLIC SCHOOL
Head/Principal Name: MOHIT MITTAL","Address : HANSI ROAD , OPP. MARKET COMMITTEE, DISTT JIND, HARYANA
Website : http://mrcrpublicschool.co.in"
391,"Aff. No. :530501
Sch. Code:40489","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SCHOLARS INTERNATIONAL SCHOOL
Head/Principal Name: PRITI VERMA","Address : VILL MANOHAR PUR SAFIDON ROAD JIND HARYANA
Website : www.scholarsjind.com"
392,"Aff. No. :530456
Sch. Code:40445","State : HARYANA
District : JIND",Senior Secondary Level,"Name : DAV CENTENARY PUBLIC SCHOOL
Head/Principal Name: GAJENDER KUMAR","Address : KAITHAL ROAD NARWANA DISTT JIND HARYANA
Website : www.davcpsnrw.in"
393,"Aff. No. :530463
Sch. Code:40453","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SONIA INTERNATIONAL SCHOOL
Head/Principal Name: NAWNITA RATHI","Address : JULANA, DISTT JIND, HARYANA
Website : www.soniaintlschool.org"
394,"Aff. No. :530432
Sch. Code:40444","State : HARYANA
District : JIND",Secondary Level,"Name : JIND PUBLIC SCHOOL
Head/Principal Name: ROSHNI","Address : VILLAGE KHERI TALODA PO JAMNI DISTT JIND HARYANA
Website : www.jindpublicschool.com"
395,"Aff. No. :530420
Sch. Code:40410","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SHIVANIAA PUBLIC SCHOOL
Head/Principal Name: PROMILA MALIK","Address : NARWANA ROAD UCHANA DISTT JIND HARYANA
Website : www.spsuchana.com"
396,"Aff. No. :530427
Sch. Code:40415","State : HARYANA
District : JIND",Senior Secondary Level,"Name : BRSK INTERNATIONAL PUBLIC SCHOOL
Head/Principal Name: JAYA GUPTA","Address : PANIPAT ROAD SAFIDON DISTT JIND HARYANA
Website : www.brskschool.com"
397,"Aff. No. :530374
Sch. Code:40356","State : HARYANA
District : JIND",Senior Secondary Level,"Name : HOLY HEART HIGH SCHOOL
Head/Principal Name: VIVEK","Address : VIJAY NAGAR NEAR U/E JIND HARYANA
Website : https://holyheartjind.co.in/"
398,"Aff. No. :530377
Sch. Code:40360","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SHRI SHYAM BAL VATIKA PUBLIC SCHOOL
Head/Principal Name: ALOK SRIVASTAVA","Address : UKLANA ROAD, NARWANA, JIND, HARYANA-126116
Website : www.ssbvschools.in"
399,"Aff. No. :530414
Sch. Code:40402","State : HARYANA
District : JIND",Senior Secondary Level,"Name : INDUS PUBLIC SCHOOL
Head/Principal Name: ARUNA SHARMA","Address : VIJAY NAGAR JIND HARYANA
Website : www.ipsjind.edu.in"
400,"Aff. No. :530371
Sch. Code:40359","State : HARYANA
District : JIND",Senior Secondary Level,"Name : LORD SHIVA MODEL SCHOOL
Head/Principal Name: Pinki Rani","Address : GOHANA ROAD NEAR BUS STAND BEHIND PWD CLY JIND HARYANA
Website : http://lordshivaschooljind.in"
401,"Aff. No. :530351
Sch. Code:40333","State : HARYANA
District : JIND",Senior Secondary Level,"Name : KALI RAM DAV PUBLIC SCHOOL
Head/Principal Name: PANKAJ KUMAR SINGH","Address : SAFIDON DISTT JIND HARYANA
Website : www.krdavsafidon.com"
402,"Aff. No. :530358
Sch. Code:40409","State : HARYANA
District : JIND",Senior Secondary Level,"Name : AARON PUBLIC SCHOOL
Head/Principal Name: Ashok Kumar","Address : BEHIND CIVIL COURT EMPLOYEES COLONY, JIND HARYANA
Website : www.apsjind.com"
403,"Aff. No. :530186
Sch. Code:40181","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SANATAN DHARAM PUBLIC SCHOOL
Head/Principal Name: ANITA MALIK","Address : MODEL TOWN NARWANA JIND HARYANA
Website : www.sdpsnarwana.com"
404,"Aff. No. :530214
Sch. Code:40095","State : HARYANA
District : JIND",Senior Secondary Level,"Name : MAHARISHI VIDYA MANDIR SENIOR SECONDARY SCHOOL
Head/Principal Name: PARVEEN KUMAR","Address : JIND BYE PASS ROHTAK ROAD NEAR DISTT. JIND HARYANA
Website : www.jindmaharishividyamandir.com/mvmjind.org"
405,"Aff. No. :530222
Sch. Code:40233","State : HARYANA
District : JIND",Senior Secondary Level,"Name : DEWAN BAL KRISHAN PUBLIC SCHOOL
Head/Principal Name: RITA KUMARI","Address : JIND NARWANA HARYANA
Website : www.dbkps.in"
406,"Aff. No. :530162
Sch. Code:40155","State : HARYANA
District : JIND",Senior Secondary Level,"Name : MOTILAL NEHRU PUBLIC SCHOOL
Head/Principal Name: RAVINDER KUMAR","Address : URBAN ESTATE JIND HARYANA
Website : www.mlnpsjind.edu.in"
407,"Aff. No. :530209
Sch. Code:40189","State : HARYANA
District : JIND",Senior Secondary Level,"Name : DAV CENTENARY PUBLIC SCHOOL
Head/Principal Name: NEERAJ KUMAR","Address : URBAN ESTATE, DISTRICT JIND, HARYANA
Website : www.davjind.net.in"
408,"Aff. No. :530057
Sch. Code:40031","State : HARYANA
District : JIND",Senior Secondary Level,"Name : HAPPY SENIOR SECONDARY SCHOOL
Head/Principal Name: RITA GULATI","Address : JIND HARYANA
Website : www.happysrsec.com"
409,"Aff. No. :520381
Sch. Code:44498","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PM SHRI SAHEED SUBHASH CHANDER GOVERNMENT GIRLS SENIOR SECONDARY SCHOOL NAGURAN
Head/Principal Name: KOMA RANI","Address : GOVT. GIRLS. SR.SEC. SCHOOL NAGURAN , NEAR BHATESHWAR MANDIR, GOVT. GIRLS. SR.SEC. SCHOOL NAGURAN
Website : https://pmshrinaguran.in"
410,"Aff. No. :520382
Sch. Code:44499","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PM SHRI SAHEED SIPAI SURAT SINGH GOVERNMENT SENIOR SECONDARY SCHOOL IKKAS
Head/Principal Name: JASWANT SINGH","Address : V.P.O. IKKAS, ON JIND HANSI ROAD, JIND
Website : https://pmshrigsssikkas.in"
411,"Aff. No. :520373
Sch. Code:44455","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PM SHRI GSSS PIPALTHA
Head/Principal Name: Bhup Singh","Address : OPPOSITE- GAD GURUDWARA SAHIB, VPO-PIPALTHA, NARWANA
Website : https://pmshrigssspipaltha.in"
412,"Aff. No. :520376
Sch. Code:44468","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PM SHRI GMSSSS NARWANA
Head/Principal Name: ASHOK KUMAR","Address : NARWANA, NEAR NAVDEEP STADIUM, NH 52
Website : https://pmshrigmssss.in"
413,"Aff. No. :520286
Sch. Code:44265","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PM SHRI GSSS MUANA
Head/Principal Name: VIJAY PAL","Address : VPO MUANA, NEAR ITI, SAFIDON
Website : www.pmshrimuana.com"
414,"Aff. No. :520310
Sch. Code:44289","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PM SHRI GSSS LODHAR
Head/Principal Name: BATUKESHWAR DUTT","Address : NEARBY LOMASH TEMPLE, VPO LODHAR, UCHANA
Website : https://pmshrilodhar.in/"
415,"Aff. No. :520258
Sch. Code:44237","State : HARYANA
District : JIND",Senior Secondary Level,"Name : SHAHEED ARJUN SINGH PM SHRI GOVT SR SEC SCHOOL ALEWA
Head/Principal Name: SURESH CHANDER","Address : VPO ALEWA, BADHU PATTI, TEHSIL ALEWA
Website : https://pmshrialewa.in/"
416,"Aff. No. :520259
Sch. Code:44238","State : HARYANA
District : JIND",Senior Secondary Level,"Name : PM SHRI GSSS BISHANPURA
Head/Principal Name: Ram Mehar","Address : BISHANPURA, JIND, JIND
Website : https://pmshribishanpura.in"
