2026-05-21 18:05:03,845 | INFO | Total rows so far: 1900
2026-05-21 18:05:06,909 | INFO | Page 20
2026-05-21 18:05:10,889 | INFO | Total rows so far: 2000
2026-05-21 18:05:13,952 | INFO | Page 21
2026-05-21 18:05:17,882 | INFO | Total rows so far: 2100
2026-05-21 18:05:20,945 | INFO | Page 22
2026-05-21 18:05:24,821 | INFO | Total rows so far: 2200
2026-05-21 18:05:27,878 | INFO | Page 23
2026-05-21 18:05:30,897 | INFO | Total rows so far: 2275
2026-05-21 18:05:30,906 | INFO | Last page reached
2026-05-21 18:05:30,944 | INFO | Saved 2275 rows
2026-05-21 18:05:30,944 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Vijaywada.csv
2026-05-21 18:06:32,028 | INFO | Starting REGION WISE scrape
2026-05-21 18:06:35,059 | INFO | Clicked Region Wise radio
2026-05-21 18:06:59,273 | INFO | Selected region: GURUGRAM
2026-05-21 18:07:01,423 | INFO | Search clicked successfully
2026-05-21 18:07:06,424 | INFO | Setting entries per page to 100
2026-05-21 18:07:09,501 | INFO | Page 1
2026-05-21 18:07:13,099 | INFO | Total rows so far: 100
2026-05-21 18:07:16,147 | INFO | Page 2
2026-05-21 18:07:20,195 | INFO | Total rows so far: 200
2026-05-21 18:07:23,270 | INFO | Page 3
2026-05-21 18:07:27,149 | INFO | Total rows so far: 300
2026-05-21 18:07:30,212 | INFO | Page 4
2026-05-21 18:07:33,990 | INFO | Total rows so far: 400
2026-05-21 18:07:37,037 | INFO | Page 5
2026-05-21 18:07:40,833 | INFO | Total rows so far: 500
2026-05-21 18:07:43,881 | INFO | Page 6
2026-05-21 18:07:47,683 | INFO | Total rows so far: 600
2026-05-21 18:07:50,730 | INFO | Page 7
2026-05-21 18:07:54,566 | INFO | Total rows so far: 700
2026-05-21 18:07:57,614 | INFO | Page 8
2026-05-21 18:08:01,543 | INFO | Total rows so far: 800
2026-05-21 18:08:04,600 | INFO | Page 9
2026-05-21 18:08:08,620 | INFO | Total rows so far: 900
2026-05-21 18:08:11,672 | INFO | Page 10
2026-05-21 18:08:15,674 | INFO | Total rows so far: 1000
2026-05-21 18:08:18,730 | INFO | Page 11
2026-05-21 18:08:22,585 | INFO | Total rows so far: 1100
2026-05-21 18:08:25,647 | INFO | Page 12
2026-05-21 18:08:29,743 | INFO | Total rows so far: 1200
2026-05-21 18:08:32,791 | INFO | Page 13
2026-05-21 18:08:36,716 | INFO | Total rows so far: 1300
2026-05-21 18:08:39,765 | INFO | Page 14
2026-05-21 18:08:43,586 | INFO | Total rows so far: 1400
2026-05-21 18:08:46,641 | INFO | Page 15
2026-05-21 18:08:50,580 | INFO | Total rows so far: 1499
